panel,candidate_id,round_id,prediction,observed,uncertainty_std,absolute_error,nominal_coverage,empirical_coverage,interval_width,coverage_lower,coverage_upper,binary_outcome,source_concept,round_number,phase,provenance,series,formulation_id,value,lower,upper,count_pass,count_fail
intact_probability,rescue_000003,ROUND_005,0.5166652093841042,,,,,,,,,0.0,surrogate_trust,,,,,,,,,,
intact_probability,rescue_000001,ROUND_005,0.8252700898559796,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000731,ROUND_005,0.6916863760984658,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000302,ROUND_005,0.9993686355286256,,,,,,,,,0.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000137,ROUND_005,0.9788609341292788,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000566,ROUND_005,0.2725372031490597,,,,,,,,,0.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000268,ROUND_005,0.999992787977276,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000806,ROUND_005,0.7480994020566852,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000807,ROUND_005,0.1793735864056067,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000810,ROUND_005,0.9084921250003248,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001520,ROUND_005,0.7553618106279731,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001526,ROUND_005,0.9613214834629756,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,retest_v2_88865d95334d,ROUND_006,0.144023622132537,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,retest_v2_d9aaefea702e,ROUND_006,0.8317817793138509,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,rescue_000009,ROUND_006,0.5603522727247767,,,,,,,,,0.0,surrogate_trust,,,,,,,,,,
intact_probability,rescue_000026,ROUND_006,0.7110224842934793,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000388,ROUND_006,0.9882134758639176,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000599,ROUND_006,0.9785081413996578,,,,,,,,,0.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000452,ROUND_006,0.8998345731825302,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001218,ROUND_006,0.000271198297703,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000842,ROUND_006,0.999999999993527,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000858,ROUND_006,1.0,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001700,ROUND_006,0.0007375093235613,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001749,ROUND_006,0.9210541490292116,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,retest_v2_6fb2fa9dc5d5,ROUND_007,0.8688306842996806,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,retest_v2_e579d58c9088,ROUND_007,0.7384969017380637,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,rescue_000002,ROUND_007,0.6931266866376704,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,rescue_000005,ROUND_007,0.7836229465914112,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
