endpoint,formulation_id,batch_id,actual,predicted,predicted_std,absolute_error,squared_error,panel
viability_percent,legacy_wetlab_EXP4101,legacy_wetlab,62.32,65.775277464419,2.279697260536707,3.455277464419005,11.93894235612183,all_cv
viability_percent,legacy_wetlab_EXP4106,legacy_wetlab,71.59,49.48641060459609,6.541606885926363,22.103589395403915,488.5686641606124,all_cv
viability_percent,legacy_wetlab_EXP5105,legacy_wetlab,91.2,77.81754443971494,1.943886033026844,13.382455560285068,179.0901168230047,all_cv
viability_percent,legacy_wetlab_EXP5110,legacy_wetlab,95.15,67.8464277128343,1.3961714733745016,27.303572287165707,745.4850596404832,all_cv
viability_percent,legacy_wetlab_EXP5203,legacy_wetlab,59.95,55.950011240431664,23.784874895798765,3.999988759568339,15.99991007667306,all_cv
viability_percent,legacy_wetlab_EXP5208,legacy_wetlab,12.02,53.13627469367198,25.28511777976059,41.11627469367198,1690.548044685491,all_cv
viability_percent,legacy_wetlab_EXP6102,legacy_wetlab,73.88,75.36505198262498,3.197859775830849,1.4850519826249808,2.2053793910983863,all_cv
viability_percent,legacy_wetlab_EXP7101,legacy_wetlab,72.98,79.48217676741245,2.374453181028704,6.50217676741245,42.278302714678226,all_cv
viability_percent,legacy_wetlab_EXP7106,legacy_wetlab,74.55,78.47828070711464,2.363806734064298,3.928280707114638,15.43138931388908,all_cv
viability_percent,legacy_wetlab_EXP7111,legacy_wetlab,35.29,66.48427043762106,18.999095826167157,31.194270437621064,973.0825081354394,all_cv
viability_percent,legacy_wetlab_EXP8104,legacy_wetlab,58.76,57.70579122635272,10.238058234903797,1.0542087736472825,1.1113561384349069,all_cv
viability_percent,legacy_wetlab_EXP9101,legacy_wetlab,75.43,71.46060147871344,2.9240414743514327,3.969398521286564,15.756124620791962,all_cv
viability_percent,legacy_wetlab_EXP9106,legacy_wetlab,67.06,71.21461370783842,4.906396498604466,4.154613707838422,17.260815061358922,all_cv
viability_percent,v2_e0e6b16a3f20,ROUND_001,26.53,54.49877402291784,25.289699209944697,27.968774022917835,782.2523203450435,all_cv
viability_percent,v2_e0e6b16a3f20,ROUND_002,30.4375,54.49877402291784,25.289699209944697,24.061274022917836,578.9449076059407,all_cv
viability_percent,v2_b9ae21107fa4,ROUND_001,15.93,54.49991805354532,25.289699219545,38.56991805354532,1487.6385786572014,all_cv
viability_percent,v2_a2b4c2d7b0b6,ROUND_001,24.39,54.49932585728697,25.28969919286049,30.10932585728697,906.5715035802896,all_cv
viability_percent,v2_fc5b4c04eee9,ROUND_002,56.2875,77.98488234084144,3.587014248602432,21.697382340841436,470.7764004446578,all_cv
viability_percent,v2_d93bf1a562c8,ROUND_003,29.0,54.499856050817726,25.28969921951713,25.499856050817726,650.2426586124254,all_cv
viability_percent,v2_27a2b16cc327,ROUND_003,53.0,69.0342366282891,12.168781192385246,16.034236628289094,257.0967442519676,all_cv
viability_percent,v2_3db5f7aa7cdd,ROUND_003,38.0,39.83828243206527,15.85934706940756,1.8382824320652704,3.379282300039805,all_cv
viability_percent,v2_0e9e2b605ce7,ROUND_004,50.515,77.97307892028121,10.576975917107768,27.45807892028121,753.9460979923913,all_cv
viability_percent,v2_8d9d8b0a7098,ROUND_004,50.6025,76.06312683294432,16.76135305078461,25.46062683294432,648.2435187264443,all_cv
viability_percent,v2_eb8bb8b8618f,ROUND_004,52.8825,57.46426150823231,20.643403360247067,4.5817615082323115,20.992538518319225,all_cv
viability_percent,v2_4da335e6bc9d,ROUND_004,10.1075,54.49887543535885,25.289699216161644,44.391375435358846,1970.5942130429808,all_cv
viability_percent,v2_1be28fc1c3ad,ROUND_005,53.3425,53.051844378712616,6.171547182395927,0.2906556212873852,0.0844806901859558,all_cv
viability_percent,v2_445849cbfa02,ROUND_006,10.96,54.49214051412606,25.289698950830086,43.53214051412606,1895.047257741616,all_cv
viability_percent,v2_655dce03a47b,ROUND_007,57.5075,55.70484269740054,12.378914239721318,1.8026573025994637,3.2495733506151745,all_cv
viability_percent,v2_724742f4ebc1,ROUND_007,12.6675,54.48626134780355,25.28969840385778,41.81876134780356,1748.808800664549,all_cv
viability_percent,v2_adfd2284b7fb,ROUND_007,8.127500000000001,54.433685255206974,25.289675590111276,46.30618525520697,2144.262792889547,all_cv
viability_percent,legacy_lit_1,legacy_literature,96.0,65.2029601153734,19.083790892187913,30.7970398846266,948.4576656552816,all_cv
viability_percent,legacy_lit_4,legacy_literature,81.43333333333332,74.04563267927035,12.970902468182668,7.387700654062968,54.5781209540424,all_cv
viability_percent,legacy_lit_6,legacy_literature,83.0,69.97566637509755,17.070000092531647,13.024333624902454,169.6332663727647,all_cv
viability_percent,legacy_lit_8,legacy_literature,69.625,64.12334279713932,9.373046136544492,5.5016572028606845,30.26823197778885,all_cv
viability_percent,legacy_lit_27,legacy_literature,70.0,53.817882203502144,12.003336638326042,16.182117796497856,261.8609363797326,all_cv
viability_percent,legacy_lit_29,legacy_literature,58.0,74.05092244510169,12.970769984406946,16.05092244510169,257.63211133866923,all_cv
viability_percent,legacy_lit_34,legacy_literature,50.0,56.106224077471104,4.519955116976811,6.106224077471104,37.28597248428784,all_cv
viability_percent,legacy_lit_46,legacy_literature,65.0,51.95649209858009,18.814100605572303,13.043507901419908,170.13309837440357,all_cv
viability_percent,legacy_lit_50,legacy_literature,70.6,59.88485346743612,23.75980352243422,10.715146532563873,114.81436521431554,all_cv
viability_percent,legacy_lit_55,legacy_literature,58.0,51.1821699018783,7.717541162699368,6.8178300981217035,46.4828072468542,all_cv
viability_percent,legacy_lit_69,legacy_literature,92.0,64.34520810256583,19.893376295676394,27.65479189743417,764.7875148903904,all_cv
viability_percent,legacy_lit_75,legacy_literature,83.0,49.79034276451487,20.968955291899277,33.20965723548513,1102.88133369841,all_cv
viability_percent,legacy_lit_88,legacy_literature,69.7,43.49335072270922,13.78221378715017,26.20664927729078,686.7884663429253,all_cv
